3.0	Mayawati cere guvernarea președintelui în Kashmir	Mayawati cere guvernarea președintelui în Jammu și Kashmir
4.0	Președintele Ugandei semnează proiectul de lege împotriva homosexualilor	Președintele Ugandei aprobă legea dură împotriva homosexualilor
5.0	Se aruncă cu pietre și gaze lacrimogene pe măsură ce protestele din Thailanda iau amploare	Se aruncă cu pietre și gaze lacrimogene pe măsură ce protestele din Thailanda iau amploare
5.0	Suspectul atentatului cu bombă de la Maratonul din Boston înmormântat în Virginia	Suspectul atentatului cu bombă de la Maratonul din Boston înmormântat într-un cimitir din Virginia
5.0	Șase morți în explozia dintr-un restaurant din Filipine	6 morți în explozia dintr-un restaurant din Filipine
5.0	Ziarul armatei chineze atacă programul american PRISM	Ziarul armatei chineze atacă programul american PRISM
4.0	Silvio Berlusconi exclus din parlamentul italian	Silvio Berlusconi exclus din parlament
5.0	Doi morți în explozia unei mașini din Bahrain	Doi morți în explozia unei mașini din Bahrain
5.0	Rusia avertizează că va riposta dacă îi sunt atacate interesele din Ucraina	Rusia avertizează că „va riposta” dacă îi sunt atacate interesele din Ucraina
4.0	Rejudecarea lui Hosni Mubarak a fost amânată până pe 8 iunie	Rejudecarea lui Hosni Mubarak a fost amânată pe iunie
4.0	Protestatarii din Egipt sfidează amenințarea cabinetului de a pune capăt demonstrațiilor	Protestatarii din Egipt sfidează amenințarea cabinetului
5.0	Un cuplu s-a căsătorit printr-o primă ceremonie scientologică oficiată în Marea Britanie	Un cuplu s-a căsătorit la prima ceremonie scientologică oficiată în Marea Britanie
4.0	Emirul Qatarului îi cedează puterea fiului său	Emirul Qatarului îi cedează puterea fiului său, Tamim
3.0	Temeri că bilanțul morților în urma taifunului din Filipine va ajunge la 7,000	Bilanțul morților în urma taifunului din Filipine depășește 5,000
4.0	Egiptul se pregătește de „Vinerea furiei” după carnagiu	Egiptul se pregătește de „Vinerea furiei” după represiuni sângeroase
4.0	Red Sox i-a învins pe Tigers cu 5 la 2 ajungând în World Series	Red Sox i-a învins pe Tigers ajungând în World Series
4.0	China aterizează roverul Jade Rabbit pe lună	China aterizează un rover pe lună
4.0	Parlamentul ucrainean demite președintele	Parlamentul ucrainean votează demiterea președintelui
5.0	Parlamentarii din Venezuela se încaieră pe fondul tensiunilor electorale	Parlamentarii din Venezuela se încaieră pe fondul tensiunilor electorale
5.0	Coreea de Nord avertizează străinii din Sud, recomandând evacuarea	Coreea de Nord îi avertizează străinii din Sud îndemnând evacuarea
4.0	Căpitanul feribotului sud-coreean scufundat a fost arestat	Căpitanul feribotului sud-coreean răsturnat a fost arestat
3.0	Mașini și șoferi au plonjat în râu după prăbușirea podului I-5 din Washington	Mașini au plonjat în râu din cauza unui pod ce s-a prăbușit în SUA
5.0	Numărul morților din Siria depășește acum 100.000	Până acum, numărul morților din Siria a trecut de 100,000
4.0	7 polițiști filipinezi au fost uciși într-o ambuscadă pusă la cale de rebelii comuniști	Rebelii comuniști au ucis opt polițiști filipinezi
3.0	Acuzarea afirmă că fostul președinte al Egiptului, Morsi, va fi judecat pentru evadare din închisoare și crimă	Morsi, fostul președinte al Egiptului, va fi judecat pentru evadare din închisoare
5.0	Dezbaterile din Iran privind domeniul nuclear intră în a treia zi	Dezbaterile din Iran privind domeniul nuclear intră în a treia zi crucială
3.0	Armata thailandeză instituie legea marțială	Armata thailandeză instituie legea marțială, neagă lovitura de stat
4.0	O femeie a murit în timp ce se dădea într-un carusel în Texas	O femeie a murit în timp ce se dădea într-un carusel într-un parc de distracții din Texas
4.0	Autoarea câștigătoare a premiului Nobel, Doris Lessing, a murit la 94 de ani	Autoarea câștigătoare a premiului Nobel, Doris Lessing, a murit
5.0	Peste 100 de morți din cauza unui taifun ce a lovit zona centrală a Republicii Filipine	Cel puțin 100 de morți în urma taifunului ce a lovit Filipine
4.0	În Chennai se inaugurează, într-un oficiu poștal, primul ATM pentru depozite de economii	În Chennai se inaugurează, într-un oficiu poștal, primul ATM pentru depozite de economii
3.0	Israelul e de acord cu încetarea focului timp de 12 ore	Israelul e de acord cu armistițiul de 24 ore în Gaza
3.0	USGS: Cutremur cu magnitudinea de 6.9 pe scara Richter lovește insula Sumatra din Indonezia	Cutremur cu magnitudinea de 6.9 pe scara Richter lovește o insulă din Indonezia
4.0	Un cascador britanic moare într-un accident ce a implicat un costum special cu aripi	Un cascador britanic moare într-un accident ce a implicat un costum special cu aripi în Alpi
5.0	Ce îi determină pe indieni să voteze? Dezbateri la Festivalul de Literatură din Jaipur	Ce îi determină pe indieni să voteze? Dezbateri la Festivalul de Literatură din Jaipur
4.0	Diamantul alb bate recordul la licitația din Hong Kong	Diamantul alb obține un record de 34 de milioane de dolari la licitația HK
3.0	Satelitul chinez identifică un obiect mare în zona de căutare	Malaezia: satelitul chinez a găsit un obiect în ocean
5.0	Hamas îndeamnă Hezbollah să retragă luptătorii din Siria	Hamas îndeamnă Hezbollah să retragă forțele din Siria
3.0	SUA și Rusia ajung la un acord cu privire la armele chimice ale Siriei	China salută acordul SUA și Rusia privind armele chimice din Siria
4.0	PSNI (Serviciul de Poliție al Irlandei de Nord) a eșuat în cazul ofițerilor RUC, declară tribunalul	13:23 PSNI (Serviciul de Poliție al Irlandei de Nord) „a dezamăgit familiile ofițerilor RUC”
5.0	Acțiunile în scădere din cauza câștigurilor din retail	Acțiunile în scădere din cauza câștigurilor de la retaileri
4.0	Elicopter al poliției s-a prăbușit într-un pub din Scoția	Eicopter al poliției s-a prăbușit peste un bar din Scoția
4.0	SUA crește presiunea asupra Israelului în timp ce ONU cere armistițiul din Gaza	SUA și ONU cresc presiunea asupra Israelului în ceea ce privește Gaza
4.0	Premierul australian spune că semnalele „foarte puternice” provin de la cutia neagră	Premierul australian încrezător că sunetele provin de la zborul 370
1.0	Starea de sănătate a lui Mandela „s-a îmbunătățit”	Starea de sănătate a lui Mandela „s-a înrăutățit în ultimele 48 de ore”
4.0	Philippe devine regele Belgiei	Philippe urcă pe tronul Belgiei divizate
4.0	Partidul anticorupție din India preia conducerea la New Delhi	Partidul anticorupție din India preia conducerea guvernului la Delhi
5.0	Spania aprobă o nouă lege restrictivă privind avortul	Guvernul spaniol aprobă restricții stricte privind avortul
2.0	Obama ordonă anchetarea Siriei privind „atacul cu gaze”	ONU solicită inspectarea Siriei privind atacul cu gaze
5.0	S-a tras în reședința ambasadorului Germaniei din Atena	S-a tras în reședința ambasadorului Germaniei din Atena
2.0	Figura centrală a opoziției ucrainene, Timoșenko, este eliberată	Liderul opoziției din Ucraina vrea mai multe proteste
3.0	Oklahoma investighează ce nu a mers bine în execuția eșuată	Un deținut din Oklahoma moare din cauza unui atac de cord în urma unei execuții eșuate
5.0	Napolitano a fost ales pentru al doilea mandat ca președinte al Italiei	Președintele italian Napolitano a fost ales pentru al doilea mandat
4.0	Curtea Internațională de Justiție a condamnat 6 croați din Bosnia pentru atrocități	Curtea ONU pentru crime de război a condamnat 6 croați din Bosnia
4.0	Un bărbat saudit care avea o oală sub presiune a fost arestat pe aeroportul din Detroit	Un bărbat saudit ce călătorea cu o oală sub presiune a fost arestat pe aeroportul din Detroit
5.0	Coreea de Nord spune că va trimite în judecată un cetățean american	Coreea de Nord spune că turistul american reținut va fi judecat
3.0	Protestele thailandeze se intensifică pe fondul violențelor	Protestatarii thailandezi cer grevă generală
3.0	Egiptul impune starea de urgență după ce 95 de oameni au fost uciși	Egiptul anunță stare de urgență la nivel național timp de o lună
4.0	Protestele cer „Dreptate pentru Trayvon”	În toată SUA, oamenii se adună pentru „Dreptate pentru Trayvon”
3.0	ONU avertizează asupra situației dificile a femeilor și copiilor din Homs, Siria	UNICEF cere acces sigur imediat pentru femei și copii în Homs
4.0	Hagel și Dempsey înfruntă Congresul în legătură cu bugetul Apărării	Hagel deplânge modificările „politice” ale bugetului american al apărării
3.0	Sony va vinde ramura PC și va reduce locurile de muncă	Sony va renunța la ramura PC, într-o revizuire majoră a activității
2.0	Un bărbat a ucis 4 persoane în California înainte să fie împușcat mortal de poliție	Poliția: Atacator înarmat a ucis 6 persoane într-un schimb de focuri din California
2.0	Coreea de Nord deportează un american în vârstă	Coreea de Nord deportează un veteran de război al SUA arestat
1.0	Liderul căutării îndeamnă la prudență în ceea ce privește constatările legate de dispariția avionului malaezian	Căutătorii speră că semnalele provin de la avionul malaezian dispărut
1.0	Mandela comemorat de familie, prin planificarea unei slujbe de pomenire pe stadion	Familia lui Mandela mulțumește națiunii și lumii pentru sprijin
4.0	Președintele ucrainean a declarat că s-a ajuns la un acord la discuțiile în legătură cu criza	Rivalii Ucrainei semnează un acord pentru a pune capăt crizei
2.0	Obama analizează limitarea acțiunilor militare în Siria	Obama cere intervenție militară împotriva Siriei, dar va căuta aprobarea Congresului
4.0	Regimul spune că prim-ministrul Siriei a supraviețiuit unei tentative de asasinare	Prim-ministrul Siriei a supraviețuit unei tentative de asasinare
3.0	Iordania aleasă să ocupe locul Arabiei Saudite în Consiliul de Securitate al ONU	Iordania aleasă în consiliul de securitate al ONU în locul Arabiei Saudite care a refuzat
0.0	Cel puțin 18 morți în urma exploziei unei bombe dintr-o moschee din Irak	Peste 60 de morți la o înmormântare din Irak
3.0	Poliția înconjoară protestatarii în Belfast înainte de G8	Protest pașnic anti-G8 desfășurat la Belfast
1.0	George Zimmerman nu a fost găsit vinovat de uciderea lui Trayvon Martin	Verdictul în cazul lui George Zimmerman trimite știrile TV în zona dezbaterilor radio
3.0	Zece persoane salvate în largul coastelor din Waterford și Dublin	Șase persoane salvate după ce o barcă s-a răsturnat în Golful Dublin
5.0	Mandela petrece a treia zi în spital	Mandela în spital pentru a treia zi
2.0	Un mort în ciocnirile de la birourile Frăției Musulmane din Cairo	Egipt: Protestatarii au luat cu asalt sediul Frăției Musulmane
2.0	Femeile saudite vor protesta împotriva interdicției de a conduce mașini	Femeile saudite conduc mașini în semn de protest, fără să întâmpine mari probleme
1.0	Parlamentul rus îi permite lui Putin să folosească armata în Ucraina	Președintele Obama îl avertizează pe Putin să stea departe de Ucraina
2.0	Rapoartele de externare ale lui Nelson Mandela sunt „incorecte”	Nelson Mandela se întoarce acasă după șederea în spital
1.0	Acțiunile de pe piețele mondiale cresc, în speranța că Sistemul Federal de Rezerve păstrează stimulentele	Sistemul Federal de Rezerve e așteptat să păstreze stimulentele
1.0	Niciun câștigător în războiul sancțiunilor	Impactul sancțiunilor asupra Rusiei
3.0	Campionatul Mondial e lovit de un nou deces pe stadion	Un muncitor a murit pe stadionul Campionatului Mondial de Fotbal
1.0	Tata Nano și alte mașini mici indiene nu au trecut testele de impact	Cum se descurcă cea mai ieftină mașină din lume la testul de impact?
3.0	Grecia ajunge la un acord cu troika, tranșa din planul de salvare este așteptată în câteva zile	Inspectorii fiscali ajung la un acord cu Grecia
5.0	Murray pune capăt celor 77 de ani de așteptare a unei victorii britanice	Murray câștigă titlul de la Wimbledon și pune capăt agoniei de 77 de ani a Marii Britanii
0.0	Live - Avion al Malaysia Airlines se prăbușește la frontiera Ucraina-Rusia	SUA: Rusia adună armata la granița cu Ucraina
2.0	SUA va stabili măsura în care au fost utilizate armele chimice de Siria	Ce știm până acum despre armele chimice utilizate în războiul civil din Siria
0.0	Războiul ascuns din Pakistan	Un nou cutremur major zguduie sud-vestul Pakistanului
2.0	Președintele Rusiei, Putin, pretinde autoritatea de a invada Ucraina	Kremlin: Putin nu a decis încă dacă să folosească trupele rusești în Ucraina
3.0	Înalt funcționar al Partidului Comunist din China se întâlnește cu trimisul special al liderului RPDC	Liderul nord-coreean trimite „un emisar special” în China
1.0	Tulburările din Turcia continuă, în ciuda opririi protestului din parc	Prim-ministrul turc Erdogan spune că e „datoria” sa de a ordona represiunea împotriva protestului din parcul din Istanbul
5.0	Papa cere acțiuni privind schimbările climatice în proiectul enciclicei	Papa cere acțiuni privind schimbările climatice în proiectul enciclicei
2.0	Acțiunile de pe piețele din Singapore deschid joi cu o scădere de 0.28%	Acțiunile de pe piețele din Singapore deschid joi cu o creștere de 0.19%
5.0	Cine e Jihadi John?	Cine a fost „Jihadi John”?
